base_feature,tuned_feature,decoder_cosine,base_frequency,tuned_frequency,frequency_delta,frequency_delta_abs,base_mean_activation,tuned_mean_activation,mean_activation_delta,category
3502,3502,0.99880284,0.00142,0.00202,0.0006,0.0006,5.6230278e-05,4.738296e-05,-8.847317e-06,stable
6105,6105,0.99880445,0.01698,0.01678,-0.00019999966,0.00019999966,0.0073482115,0.0040031564,-0.003345055,stable
2967,2967,0.9988066,0.00057,0.00876,0.0081899995,0.0081899995,1.8351551e-05,0.00037576468,0.00035741314,stable
5127,5127,0.99880666,0.97437,0.97339,-0.0009800196,0.0009800196,0.25906098,0.24273804,-0.01632294,stable
5098,5098,0.9988082,0.00099,0.01681,0.01582,0.01582,3.4541383e-05,0.0015945621,0.0015600207,stable
5029,5029,0.9988091,0.01657,0.00196,-0.01461,0.01461,0.0016224185,2.8354289e-05,-0.0015940643,stable
288,288,0.99881005,0.00156,0.00057,-0.0009900001,0.0009900001,2.158317e-05,1.7013164e-05,-4.5700053e-06,stable
2482,2482,0.99881023,0.00865,0.00944,0.00078999996,0.00078999996,0.00081967225,0.0006164139,-0.00020325836,stable
4583,4583,0.9988126,0.97151,0.96988,-0.0016300082,0.0016300082,0.2138918,0.18867193,-0.025219873,stable
4708,4708,0.99881345,0.01784,0.01729,-0.00055,0.00055,0.0019216122,0.001330368,-0.0005912442,stable
6128,6128,0.99881405,0.01311,0.009579999,-0.0035300003,0.0035300003,0.0010311273,0.0008623829,-0.00016874442,stable
2230,2230,0.99881417,0.01743,0.01719,-0.00023999996,0.00023999996,0.0016500566,0.0029960112,0.0013459546,stable
5405,5405,0.9988152,0.00078999996,0.0023,0.0015100001,0.0015100001,3.4208286e-05,3.1166914e-05,-3.041372e-06,stable
5973,5973,0.99881595,0.01745,0.017099999,-0.00035000034,0.00035000034,0.0026940063,0.004649345,0.0019553385,stable
2355,2355,0.99881643,0.01676,0.01121,-0.005549999,0.005549999,0.003499159,0.0010568644,-0.0024422945,stable
3895,3895,0.9988172,0.00969,0.00931,-0.0003800001,0.0003800001,0.000215139,0.00015739922,-5.7739788e-05,stable
321,321,0.99881744,0.00114,0.00094999996,-0.00018999999,0.00018999999,3.4010074e-05,3.062041e-05,-3.389665e-06,stable
737,737,0.998818,0.0088,0.00719,-0.0016100002,0.0016100002,0.00017719112,7.756232e-05,-9.96288e-05,stable
6066,6066,0.9988182,0.97278,0.97309,0.00031000376,0.00031000376,0.2252314,0.224496,-0.0007353872,stable
4175,4175,0.99881834,0.01636,0.0149,-0.0014599999,0.0014599999,0.0012518913,0.0011243736,-0.00012751762,stable
5996,5996,0.99881864,0.01732,0.01705,-0.00026999973,0.00026999973,0.003888814,0.0030122122,-0.0008766018,stable
4570,4570,0.99882066,0.00156,0.00136,-0.00020000001,0.00020000001,4.8233225e-05,3.4656332e-05,-1.3576893e-05,stable
5826,5826,0.99882066,0.01785,0.01716,-0.00069000013,0.00069000013,0.0018076042,0.0015809953,-0.00022660894,stable
3041,3041,0.998821,0.00933,0.00869,-0.0006400002,0.0006400002,0.001281342,0.0006446756,-0.00063666643,stable
1384,1384,0.99882126,0.01761,0.0156,-0.0020100009,0.0020100009,0.0031294092,0.0026324792,-0.00049693,stable
438,438,0.9988244,0.0055799996,0.01138,0.0058000004,0.0058000004,4.6158762e-05,0.0005890746,0.0005429159,stable
3634,3634,0.9988252,0.01736,0.017129999,-0.00023000129,0.00023000129,0.009649328,0.007579631,-0.0020696968,stable
2878,2878,0.99882555,0.0174,0.01591,-0.0014900006,0.0014900006,0.0014859027,0.0014002866,-8.5616135e-05,stable
2678,2678,0.9988265,0.00845,0.01612,0.00767,0.00767,0.00020178455,0.00041410004,0.00021231548,stable
6038,6038,0.99882674,0.00618,0.0029,-0.00328,0.00328,0.00012735838,4.828471e-05,-7.907367e-05,stable
757,757,0.9988271,0.01543,0.00871,-0.00672,0.00672,0.0013518775,0.0005490075,-0.00080286997,stable
1339,1339,0.9988277,0.00868,0.00087,-0.00781,0.00781,0.00034658966,3.146512e-05,-0.00031512455,stable
2093,2093,0.99882793,0.01684,0.01674,-9.999983e-05,9.999983e-05,0.0072599906,0.006977825,-0.0002821656,stable
102,102,0.9988294,0.0014899999,0.01684,0.01535,0.01535,6.4225205e-05,0.0016155845,0.0015513593,stable
1593,1593,0.9988297,0.01432,0.0162,0.0018800003,0.0018800003,0.0018459,0.0021524073,0.00030650734,stable
3756,3756,0.9988302,0.00992,0.01722,0.0072999997,0.0072999997,0.00047411467,0.0015523281,0.0010782134,stable
801,801,0.9988303,0.01188,0.00904,-0.0028400002,0.0028400002,0.00033566492,8.4856605e-05,-0.0002508083,stable
1604,1604,0.9988309,0.00852,0.00854,2.0000152e-05,2.0000152e-05,0.0011426767,0.00094874465,-0.00019393204,stable
4679,4679,0.99883115,0.00569,0.00659,0.00089999987,0.00089999987,7.848033e-05,0.00013014696,5.1666633e-05,stable
3943,3943,0.9988319,0.01545,0.01663,0.0011799997,0.0011799997,0.0011716146,0.0013248968,0.00015328219,stable
4729,4729,0.99883235,0.01784,0.01742,-0.0004200004,0.0004200004,0.002004492,0.0023846026,0.00038011046,stable
2914,2914,0.9988326,0.00054,0.00037,-0.00016999998,0.00016999998,1.0470885e-05,1.0142393e-05,-3.284922e-07,stable
5701,5701,0.99883294,0.016449999,0.01585,-0.000599999,0.000599999,0.0014571557,0.0012166622,-0.00024049345,stable
3473,3473,0.9988334,0.01715,0.01721,5.9999526e-05,5.9999526e-05,0.0022298389,0.0038374504,0.0016076115,stable
4653,4653,0.99883366,0.018369999,0.01795,-0.00041999854,0.00041999854,0.012635823,0.011670222,-0.00096560176,stable
3639,3639,0.99883384,0.017479999,0.01715,-0.00032999925,0.00032999925,0.002853781,0.0038416183,0.0009878373,stable
4010,4010,0.99883676,0.016889999,0.01691,2.0001084e-05,2.0001084e-05,0.0014219461,0.0012313251,-0.00019062101,stable
2522,2522,0.9988372,0.01623,0.00882,-0.00741,0.00741,0.0021184916,0.00035123652,-0.001767255,stable
3693,3693,0.9988377,0.01664,0.01673,8.999929e-05,8.999929e-05,0.001357168,0.0016492793,0.0002921113,stable
1055,1055,0.9988381,0.0179,0.016719999,-0.0011800006,0.0011800006,0.003923514,0.0015499165,-0.0023735976,stable
3712,3712,0.9988383,0.015459999,0.01595,0.0004900005,0.0004900005,0.0006681861,0.0005619232,-0.000106262916,stable
2104,2104,0.99883926,0.97358996,0.97341996,-0.00016999245,0.00016999245,0.22770123,0.2210271,-0.006674126,stable
1312,1312,0.99884003,0.00429,0.00077,-0.00352,0.00352,4.1793708e-05,2.0386688e-05,-2.140702e-05,stable
1485,1485,0.9988407,0.0178,0.01725,-0.00055,0.00055,0.004061952,0.004167461,0.00010550907,stable
388,388,0.9988409,0.017579999,0.0175,-7.999875e-05,7.999875e-05,0.0057718833,0.0067895995,0.0010177162,stable
4311,4311,0.9988421,0.00136,0.0084999995,0.0071399994,0.0071399994,5.65568e-05,9.918793e-05,4.2631127e-05,stable
482,482,0.9988432,0.00074,0.00081999996,7.999997e-05,7.999997e-05,2.6151194e-05,2.7740049e-05,1.5888545e-06,stable
2365,2365,0.99884355,0.0165,0.00916,-0.00734,0.00734,0.0021870635,0.0003486623,-0.0018384012,stable
991,991,0.99884385,0.017649999,0.01747,-0.00017999858,0.00017999858,0.007522757,0.008168895,0.00064613763,stable
5182,5182,0.99884427,0.00913,0.0158,0.006669999,0.006669999,0.00076356385,0.001825325,0.001061761,stable
1946,1946,0.9988448,0.017169999,0.01268,-0.0044899993,0.0044899993,0.002087284,0.0014638671,-0.00062341697,stable
612,612,0.99884486,0.01756,0.01722,-0.0003399998,0.0003399998,0.0025024363,0.0022027395,-0.0002996968,stable
3944,3944,0.99884534,0.01155,0.013069999,0.0015199995,0.0015199995,0.0007641232,0.0008577876,9.366439e-05,stable
3562,3562,0.99884725,0.00047,0.00052999996,5.9999962e-05,5.9999962e-05,1.5132154e-05,1.8892903e-05,3.7607488e-06,stable
1835,1835,0.9988475,0.01101,0.008599999,-0.0024100002,0.0024100002,0.0012197131,0.0008228459,-0.00039686722,stable
3874,3874,0.99884796,0.00968,0.00895,-0.00073000044,0.00073000044,0.0009849198,0.0007712938,-0.00021362602,stable
5138,5138,0.99884963,0.00873,0.0016699999,-0.0070599997,0.0070599997,0.0002617769,3.1849213e-05,-0.0002299277,stable
1981,1981,0.9988499,0.01208,0.01612,0.00404,0.00404,0.0013100036,0.0019498501,0.00063984655,stable
1867,1867,0.99885,0.010729999,0.012329999,0.0016000001,0.0016000001,0.001066539,0.0011940334,0.00012749445,stable
1791,1791,0.9988502,0.00889,0.0094099995,0.0005199993,0.0005199993,0.00055399875,0.00054263434,-1.13644055e-05,stable
1550,1550,0.99885046,0.01777,0.01749,-0.00028000027,0.00028000027,0.0050880085,0.0047866674,-0.00030134106,stable
3857,3857,0.99885213,0.01009,0.0089,-0.0011900002,0.0011900002,0.000944902,0.0006602655,-0.0002846365,stable
3840,3840,0.9988526,0.01814,0.01752,-0.00062000006,0.00062000006,0.009683106,0.008100882,-0.0015822239,stable
4070,4070,0.9988528,0.01612,0.01163,-0.00449,0.00449,0.0015537296,0.00077604793,-0.0007776817,stable
994,994,0.99885285,0.0186,0.01809,-0.0005099997,0.0005099997,0.0046818615,0.0043074484,-0.0003744131,stable
2813,2813,0.9988537,0.01671,0.0043099998,-0.0124,0.0124,0.00054920407,5.5092165e-05,-0.0004941119,stable
1426,1426,0.99885494,0.0127799995,0.01002,-0.0027599996,0.0027599996,0.0012187685,0.0010541328,-0.00016463571,stable
343,343,0.9988557,0.010609999,0.00928,-0.0013299994,0.0013299994,0.0009468281,0.00016973427,-0.0007770938,stable
1528,1528,0.99885595,0.01756,0.017199999,-0.00036000088,0.00036000088,0.0016056865,0.001827164,0.00022147747,stable
4432,4432,0.99885726,0.01712,0.01716,4.0000305e-05,4.0000305e-05,0.0044394843,0.00367964,-0.00075984444,stable
5418,5418,0.9988585,0.00883,0.00098,-0.00785,0.00785,0.00022354187,3.4868823e-05,-0.00018867305,stable
220,220,0.9988587,0.01719,0.01718,-1.0000542e-05,1.0000542e-05,0.010208146,0.009995803,-0.00021234248,stable
3120,3120,0.9988587,0.01174,0.01657,0.00483,0.00483,0.0004924213,0.00095507,0.0004626487,stable
646,646,0.9988588,0.97305,0.9726,-0.00045001507,0.00045001507,0.21553648,0.20489652,-0.010639951,stable
3933,3933,0.99885887,0.013069999,0.01198,-0.0010899995,0.0010899995,0.0010112771,0.00091408537,-9.719172e-05,stable
5710,5710,0.99885964,0.00563,0.0074,0.00177,0.00177,6.7208886e-05,0.00010218708,3.497819e-05,stable
2429,2429,0.99886227,0.01746,0.017579999,0.00011999905,0.00011999905,0.0052811666,0.005619185,0.0003380184,stable
82,82,0.99886274,0.00959,0.00998,0.0003899997,0.0003899997,0.0009845373,0.0006806574,-0.0003038799,stable
56,56,0.99886286,0.01306,0.01229,-0.0007699998,0.0007699998,0.000703055,0.00071011134,7.05634e-06,stable
5723,5723,0.998863,0.00065,0.00067,1.9999978e-05,1.9999978e-05,2.4004337e-05,2.213838e-05,-1.8659575e-06,stable
534,534,0.99886304,0.00127,0.00119,-8.000003e-05,8.000003e-05,3.8766542e-05,3.265658e-05,-6.1099636e-06,stable
1868,1868,0.99886304,0.00924,0.014239999,0.005,0.005,0.0005332299,0.0010197546,0.00048652466,stable
4907,4907,0.9988635,0.0165,0.013169999,-0.0033300007,0.0033300007,0.0019275174,0.0014433328,-0.0004841846,stable
5065,5065,0.9988635,0.0086199995,0.0084999995,-0.00011999998,0.00011999998,0.00045699446,0.00042759208,-2.9402378e-05,stable
4511,4511,0.99886435,0.0009,0.00062999997,-0.00027000002,0.00027000002,2.4601168e-05,1.9825098e-05,-4.7760695e-06,stable
3671,3671,0.99886477,0.0011999999,0.00064,-0.00055999996,0.00055999996,2.385346e-05,1.8988318e-05,-4.865142e-06,stable
4032,4032,0.99886495,0.01726,0.01719,-7.000007e-05,7.000007e-05,0.0031755646,0.0034139326,0.00023836805,stable
3980,3980,0.99886525,0.01784,0.01714,-0.0007000007,0.0007000007,0.0029554872,0.002410478,-0.0005450093,stable
4615,4615,0.9988668,0.01718,0.01695,-0.00022999942,0.00022999942,0.00822831,0.007614784,-0.00061352644,stable
278,278,0.9988681,0.00935,0.01342,0.00407,0.00407,0.0003057315,0.0010489395,0.00074320805,stable
463,463,0.9988684,0.00968,0.0072299996,-0.0024500005,0.0024500005,0.00015062554,6.285807e-05,-8.776747e-05,stable
5538,5538,0.99886847,0.00094,0.00156,0.00062,0.00062,3.411033e-05,2.1895035e-05,-1.2215294e-05,stable
5624,5624,0.99886894,0.01739,0.01709,-0.0002999995,0.0002999995,0.0034391887,0.002309748,-0.0011294407,stable
76,76,0.9988694,0.016889999,0.00871,-0.008179999,0.008179999,0.0020772207,0.0007093995,-0.0013678211,stable
4974,4974,0.99887013,0.0008,0.00065999996,-0.00014000002,0.00014000002,2.7889784e-05,2.2479004e-05,-5.4107804e-06,stable
5575,5575,0.99887085,0.00975,0.00902,-0.00073000044,0.00073000044,0.0008244345,0.00084141,1.6975508e-05,stable
2282,2282,0.9988713,0.01677,0.00918,-0.0075899996,0.0075899996,0.0022323197,0.00073241506,-0.0014999046,stable
338,338,0.9988719,0.0071099997,0.00333,-0.0037799997,0.0037799997,6.654385e-05,3.907662e-05,-2.7467227e-05,stable
4930,4930,0.99887216,0.016379999,0.017029999,0.0006499998,0.0006499998,0.00071137404,0.0008844427,0.00017306866,stable
1051,1051,0.9988729,0.00885,0.00883,-2.0000152e-05,2.0000152e-05,0.0010472229,0.0012421283,0.00019490544,stable
5987,5987,0.998873,0.013189999,0.0092899995,-0.0039,0.0039,0.0010354002,0.00055007666,-0.00048532354,stable
3781,3781,0.9988735,0.017339999,0.01695,-0.00038999878,0.00038999878,0.003186629,0.003346228,0.00015959912,stable
3450,3450,0.99887365,0.00841,0.00803,-0.0003800001,0.0003800001,0.0012561936,0.00023238042,-0.0010238132,stable
921,921,0.99887526,0.0177,0.018059999,0.00035999902,0.00035999902,0.005041952,0.0049244706,-0.00011748122,stable
4858,4858,0.99887586,0.01695,0.00916,-0.00779,0.00779,0.0019264946,0.00087845314,-0.0010480415,stable
5444,5444,0.9988768,0.01704,0.01613,-0.000909999,0.000909999,0.00267557,0.0020113045,-0.0006642656,stable
121,121,0.9988772,0.01191,0.0106,-0.0013100002,0.0013100002,0.0009997488,0.0009903064,-9.442447e-06,stable
811,811,0.99887824,0.01016,0.009029999,-0.0011300007,0.0011300007,0.00042232918,8.6546606e-05,-0.00033578256,stable
2281,2281,0.99887896,0.009459999,0.00887,-0.00058999937,0.00058999937,0.00043730467,0.00036445013,-7.285454e-05,stable
5843,5843,0.99887896,0.01184,0.00971,-0.00213,0.00213,0.0014641044,0.001186608,-0.0002774964,stable
3220,3220,0.99888045,0.016889999,0.01682,-6.9998205e-05,6.9998205e-05,0.003661009,0.0032948232,-0.0003661858,stable
777,777,0.9988806,0.01763,0.017239999,-0.00039000064,0.00039000064,0.0042040427,0.0035919545,-0.00061208825,stable
1810,1810,0.99888086,0.01022,0.01321,0.00299,0.00299,0.00072019384,0.0011153498,0.00039515598,stable
395,395,0.998881,0.01625,0.01573,-0.00052000023,0.00052000023,0.0011918298,0.0010454642,-0.00014636561,stable
2069,2069,0.99888104,0.00062,0.0015199999,0.0008999999,0.0008999999,2.421153e-05,1.8390185e-05,-5.8213445e-06,stable
1273,1273,0.9988816,0.00835,0.00395,-0.0044,0.0044,0.0003468247,2.9245264e-05,-0.00031757943,stable
1397,1397,0.99888194,0.008979999,0.00892,-5.9999526e-05,5.9999526e-05,0.0001590434,0.0003586248,0.0001995814,stable
1069,1069,0.9988829,0.0019999999,0.00077,-0.0012299998,0.0012299998,4.638039e-05,2.6667885e-05,-1.9712506e-05,stable
1741,1741,0.99888325,0.00432,0.01573,0.01141,0.01141,5.664454e-05,0.0021683308,0.0021116864,stable
5812,5812,0.9988843,0.016689999,0.01272,-0.003969999,0.003969999,0.00081612205,0.00035988266,-0.0004562394,stable
4036,4036,0.99888456,0.016859999,0.016999999,0.00014000013,0.00014000013,0.002365294,0.0037929474,0.0014276535,stable
6048,6048,0.9988853,0.01368,0.01699,0.0033100005,0.0033100005,0.0016991768,0.0029668624,0.0012676856,stable
3947,3947,0.9988855,0.0087399995,0.00858,-0.00015999936,0.00015999936,0.00048264067,0.00042536863,-5.727203e-05,stable
3040,3040,0.99888575,0.017239999,0.01692,-0.0003199987,0.0003199987,0.0020867386,0.0022896812,0.00020294264,stable
304,304,0.9988868,0.01616,0.0165,0.0003399998,0.0003399998,0.0019786959,0.0023955605,0.00041686464,stable
4163,4163,0.99888706,0.01406,0.015559999,0.0014999993,0.0014999993,0.0008914839,0.0008444858,-4.6998088e-05,stable
6100,6100,0.9988879,0.01733,0.01714,-0.00019000098,0.00019000098,0.006499044,0.0068266685,0.00032762438,stable
3883,3883,0.9988881,0.01647,0.01114,-0.00533,0.00533,0.0019321477,0.0012182622,-0.0007138854,stable
6009,6009,0.99889016,0.01578,0.016139999,0.00035999902,0.00035999902,0.002030834,0.0021526394,0.00012180535,stable
2120,2120,0.99889076,0.02052,0.01928,-0.0012400001,0.0012400001,0.011037984,0.011646672,0.0006086882,stable
5381,5381,0.99889076,0.00423,0.00314,-0.0010900002,0.0010900002,4.8508966e-05,4.3983066e-05,-4.5259003e-06,stable
2796,2796,0.9988923,0.00077,0.00244,0.0016699999,0.0016699999,2.164843e-05,2.247815e-05,8.297211e-07,stable
5006,5006,0.99889255,0.00081,0.01028,0.00947,0.00947,2.0604373e-05,0.00075697125,0.0007363669,stable
817,817,0.9988927,0.01509,0.00265,-0.01244,0.01244,0.0004956507,5.0086124e-05,-0.00044556457,stable
2106,2106,0.99889344,0.01555,0.01464,-0.00090999994,0.00090999994,0.0013966518,0.0012449608,-0.00015169103,stable
4104,4104,0.99889374,0.01746,0.017339999,-0.000120000914,0.000120000914,0.009426755,0.007247412,-0.0021793428,stable
3033,3033,0.9988948,0.017269999,0.01564,-0.0016299989,0.0016299989,0.003316594,0.0009655934,-0.0023510007,stable
5674,5674,0.99889517,0.015339999,0.00919,-0.00615,0.00615,0.0006032317,8.525275e-05,-0.000517979,stable
1904,1904,0.9988961,0.01676,0.0162,-0.0005599987,0.0005599987,0.003211679,0.0032383653,2.668635e-05,stable
481,481,0.9988964,0.00847,0.0083,-0.0001699999,0.0001699999,0.0006319704,0.0004607326,-0.0001712378,stable
3945,3945,0.99889654,0.016139999,0.0148599995,-0.0012799995,0.0012799995,0.0016696957,0.0016335229,-3.61728e-05,stable
5594,5594,0.9988972,0.01538,0.01602,0.0006400002,0.0006400002,0.00049754605,0.0006272699,0.00012972386,stable
3211,3211,0.9988977,0.00947,0.00906,-0.00040999986,0.00040999986,0.00073901954,0.0008379045,9.888498e-05,stable
5336,5336,0.99889857,0.009029999,0.00133,-0.0076999995,0.0076999995,0.00019455208,3.7482834e-05,-0.00015706924,stable
1642,1642,0.99889886,0.01612,0.00682,-0.0093,0.0093,0.0003012711,0.00013780603,-0.00016346507,stable
3064,3064,0.99890053,0.01426,0.0132,-0.0010599997,0.0010599997,0.0013759488,0.0012103056,-0.00016564317,stable
4082,4082,0.9989016,0.008599999,0.0011199999,-0.007479999,0.007479999,0.0001574082,3.79572e-05,-0.000119451,stable
5326,5326,0.99890184,0.01685,0.01694,8.999929e-05,8.999929e-05,0.0034166684,0.004702556,0.0012858876,stable
5073,5073,0.99890286,0.00174,0.0013199999,-0.00042000005,0.00042000005,5.5140874e-05,4.2232125e-05,-1.2908749e-05,stable
2655,2655,0.9989033,0.00852,0.0048499997,-0.00367,0.00367,9.5695075e-05,4.7831585e-05,-4.786349e-05,stable
1665,1665,0.99890363,0.01726,0.01733,7.000007e-05,7.000007e-05,0.011789047,0.012085896,0.00029684883,stable
476,476,0.998904,0.00931,0.00913,-0.00017999951,0.00017999951,0.0007573248,0.0004466657,-0.0003106591,stable
5922,5922,0.99890494,0.0012899999,0.0013499999,5.999999e-05,5.999999e-05,3.7536352e-05,2.40649e-05,-1.3471452e-05,stable
3707,3707,0.9989058,0.010009999,0.01323,0.0032200003,0.0032200003,0.0007720323,0.0014417125,0.0006696802,stable
1290,1290,0.998906,0.01114,0.00091,-0.01023,0.01023,0.00034879844,3.4689783e-05,-0.00031410865,stable
5724,5724,0.99890655,0.00523,0.0008,-0.0044299997,0.0044299997,4.104445e-05,1.9196788e-05,-2.1847663e-05,stable
2755,2755,0.99890673,0.01766,0.01756,-9.999983e-05,9.999983e-05,0.0052741785,0.0042981924,-0.000975986,stable
5676,5676,0.9989091,0.01376,0.013379999,-0.0003800001,0.0003800001,0.0010850137,0.0010673936,-1.7620157e-05,stable
1876,1876,0.9989095,0.00075999997,0.00040999998,-0.00035,0.00035,2.8093487e-05,1.3114081e-05,-1.4979406e-05,stable
1470,1470,0.9989099,0.00944,0.00842,-0.0010200003,0.0010200003,0.0003165247,0.00011354223,-0.00020298248,stable
2961,2961,0.99890995,0.0011,0.0024299999,0.0013299999,0.0013299999,3.365804e-05,4.544916e-05,1.1791119e-05,stable
6026,6026,0.9989103,0.00433,0.00134,-0.00299,0.00299,6.9307294e-05,5.260611e-05,-1.6701186e-05,stable
5630,5630,0.99891216,0.01626,0.01485,-0.00141,0.00141,0.0018413552,0.0013474679,-0.00049388735,stable
168,168,0.9989135,0.00865,0.008429999,-0.00022000074,0.00022000074,0.0009951333,0.0005455277,-0.00044960558,stable
3354,3354,0.9989136,0.0011199999,0.00101,-0.000109999906,0.000109999906,3.6463283e-05,2.7791013e-05,-8.67227e-06,stable
1846,1846,0.9989141,0.01721,0.01716,-4.9998984e-05,4.9998984e-05,0.003381638,0.0040647327,0.0006830946,stable
5596,5596,0.99891424,0.00168,0.00151,-0.00017000001,0.00017000001,2.710206e-05,2.2635382e-05,-4.4666776e-06,stable
5802,5802,0.99891496,0.016859999,0.016689999,-0.0001699999,0.0001699999,0.0071195443,0.0077377865,0.0006182422,stable
1,1,0.9989151,0.01661,0.01492,-0.0016900003,0.0016900003,0.0017027779,0.001580482,-0.00012229593,stable
4842,4842,0.9989158,0.00868,0.00841,-0.00026999973,0.00026999973,0.00049292843,0.00032574698,-0.00016718145,stable
4716,4716,0.99891627,0.015029999,0.01517,0.00014000013,0.00014000013,0.0011711136,0.0012456164,7.450278e-05,stable
1740,1740,0.9989164,0.01773,0.01719,-0.00053999946,0.00053999946,0.0018839927,0.0027518272,0.00086783455,stable
